id,severity,confidence,area,file,line,title,why_it_matters,suggested_fix,source
SM-AUD-0421,P2,static,error-default,semantic-memory/src/graph.rs,920,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0422,P2,static,hashmap-order,semantic-memory/src/hnsw.rs,10,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0423,P2,static,hashmap-order,semantic-memory/src/hnsw.rs,77,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0424,P2,static,hashmap-order,semantic-memory/src/hnsw.rs,79,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0425,P2,static,runtime-clock,semantic-memory/src/hnsw.rs,84,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0426,P2,static,error-default,semantic-memory/src/hnsw.rs,86,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0427,P2,static,numeric-cast,semantic-memory/src/hnsw.rs,250,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0428,P2,static,numeric-cast,semantic-memory/src/hnsw.rs,291,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0429,P2,static,numeric-cast,semantic-memory/src/hnsw.rs,294,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0430,P2,static,error-default,semantic-memory/src/hnsw.rs,317,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0431,P2,static,hashmap-order,semantic-memory/src/hnsw.rs,324,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0432,P2,static,hashmap-order,semantic-memory/src/hnsw.rs,326,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0433,P2,static,numeric-cast,semantic-memory/src/hnsw.rs,332,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0434,P2,static,error-default,semantic-memory/src/hnsw.rs,359,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0435,P2,static,error-default,semantic-memory/src/hnsw.rs,360,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0436,P2,static,numeric-cast,semantic-memory/src/hnsw.rs,496,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0437,P2,static,numeric-cast,semantic-memory/src/hnsw.rs,501,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0438,P3,static,unwrap-expect,semantic-memory/src/hnsw.rs,530,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0439,P2,static,numeric-cast,semantic-memory/src/hnsw.rs,533,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0440,P3,static,unwrap-expect,semantic-memory/src/hnsw.rs,534,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0441,P3,static,unwrap-expect,semantic-memory/src/hnsw.rs,543,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0442,P3,static,unwrap-expect,semantic-memory/src/hnsw.rs,552,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0443,P3,static,unwrap-expect,semantic-memory/src/hnsw.rs,564,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0444,P3,static,unwrap-expect,semantic-memory/src/hnsw.rs,566,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0445,P3,static,unwrap-expect,semantic-memory/src/hnsw.rs,575,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0446,P3,static,unwrap-expect,semantic-memory/src/hnsw.rs,576,unwrap/expect occurrence should be reviewed,Panics are usually fine in tests but not in production or helper code used by examples.,Replace in production paths; leave in tests only when failure message is useful.,pattern:unwrap-expect
SM-AUD-0447,P2,static,error-default,semantic-memory/src/json_compat_import.rs,25,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0448,P2,static,error-default,semantic-memory/src/json_compat_import.rs,82,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0449,P2,static,error-default,semantic-memory/src/json_compat_import.rs,91,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0450,P2,static,error-default,semantic-memory/src/json_compat_import.rs,118,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0451,P2,static,error-default,semantic-memory/src/json_compat_import.rs,145,Error/default swallowing should be audited,This line converts an error/missing value into a default; that may hide corruption or failed IO.,Preserve typed error or add explicit comment/test proving default is safe.,pattern:error-default
SM-AUD-0452,P2,static,runtime-clock,semantic-memory/src/knowledge.rs,213,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0453,P2,static,numeric-cast,semantic-memory/src/knowledge.rs,621,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
